cust_id,age,gender,account_type,mob,state,"wallet_segment(15,50,+)",avg_monthly_balance,avg_monthly_spend,total_balance,credit_score,invested_products
21686,36,Male,Saving,41,NJ,LW,40665,48548,17016,>=620 & <670,2
21687,71,Male,Checking,81,FL,LW,25381,15618,9763,>=740,1
21688,18,Female,Saving,16,MN,HW,43470,29362,14108,>=740,4
21689,30,Female,Checking,17,MN,MW,12666,15661,-5990,>=670 & <740,4
21690,19,Female,Saving,100,MN,MW,100,137,263,>=740,0
21691,30,Male,Investment,52,MN,LW,54552,48633,230046,>=740,1
21692,20,Male,Saving,31,MN,LW,54395,44021,41496,>=740,4
21693,24,Female,Investment,13,NJ,LW,92590,83349,120313,>=740,1
21694,22,Male,Saving,4,WS,LW,100,103,-312,>=620 & <670,5
21695,36,Female,Checking,20,WS,HW,48770,43408,200442,>=670 & <740,4
21696,52,Female,Investment,28,KT,HW,100,103,394,>=670 & <740,0
21697,63,Male,Saving,23,MN,LW,73912,72874,-144710,>=740,4
21698,56,Female,Investment,77,FL,HW,42196,45105,123679,>=740,0
21699,36,Female,Checking,14,CA,LW,6201,6687,24318,>=620 & <670,5
21700,28,Female,Checking,7,KT,LW,49505,41397,107118,>=670 & <740,1
21701,18,Female,Checking,79,FL,LW,16173,14709,-27954,>=740,4
21702,62,Female,Investment,95,NJ,HW,37510,39752,147798,>=740,2
21703,22,Female,Checking,92,MN,HW,35149,38363,-12856,>=740,3
21704,56,Female,Investment,2,KT,MW,73604,56903,163909,>=670 & <740,0
21705,54,Male,Checking,52,MS,HW,75373,51467,-79028,>=740,5
21706,31,Female,Investment,59,MS,MW,15068,14933,75475,>=670 & <740,0
21707,38,Female,Checking,50,FL,LW,56452,78723,-201988,>=620 & <670,2
21708,40,Female,Saving,73,FL,MW,38871,50605,27137,>=670 & <740,1
21709,43,Female,Checking,18,WS,MW,100,138,-152,>=670 & <740,2
21710,74,Male,Checking,16,NJ,HW,12594,16948,-30010,>=620 & <670,1
21711,41,Male,Checking,67,CA,HW,88403,80583,361432,>=740,1
21712,71,Male,Checking,53,NJ,LW,38946,55156,-25894,>=670 & <740,1
21713,25,Female,Checking,98,CA,LW,54994,63690,211280,>=620 & <670,5
21714,56,Male,Checking,36,KT,HW,24698,25279,-1162,>=620 & <670,5
21715,26,Female,Checking,66,FL,HW,16501,12627,-1005,>=670 & <740,4
21716,41,Male,Saving,91,MS,HW,30681,30065,31297,>=670 & <740,1
21717,50,Female,Checking,33,MN,HW,23347,19558,7578,>=620 & <670,2
21718,40,Male,Investment,97,NJ,LW,100,148,-344,>=670 & <740,5
21719,36,Male,Checking,97,CA,LW,4916,6116,-8516,>=740,3
21720,44,Male,Checking,16,NE,LW,47697,44152,-40607,>=620 & <670,5
21721,61,Male,Investment,40,LS,LW,20482,29711,-18458,>=620 & <670,3
21722,41,Female,Checking,43,FL,LW,30642,26288,-13226,>=740,2
21723,45,Female,Investment,55,TX,MW,35873,30139,185099,>=670 & <740,2
21724,31,Male,Saving,45,WS,LW,37826,45202,-7376,>=670 & <740,2
21725,44,Female,Saving,71,CA,HW,58664,37157,-15650,>=670 & <740,1
21726,74,Female,Investment,75,WS,MW,2532,3317,-10736,>=620 & <670,4
21727,53,Female,Investment,46,CA,LW,44256,41286,-38316,>=740,3
21728,27,Male,Checking,96,KT,MW,48875,62832,-90746,>=740,1
21729,23,Male,Investment,100,NJ,LW,54646,44940,118998,>=740,1
21730,32,Male,Checking,2,NE,LW,100,78,244,>=740,4
21731,37,Female,Investment,34,MN,HW,36370,37956,-79084,>=740,5
21732,24,Female,Saving,30,LS,HW,72901,75628,67447,>=740,4
21733,44,Male,Investment,11,MS,MW,27521,21793,115812,>=740,3
21734,44,Male,Saving,2,FL,MW,42087,54983,-9497,>=670 & <740,5
21735,50,Female,Investment,18,NE,LW,49509,42446,7063,>=740,2
21736,71,Female,Checking,69,LS,LW,4363,4752,16674,>=670 & <740,5
21737,66,Female,Checking,12,FL,MW,75845,46968,191353,>=740,1
21738,35,Female,Checking,25,FL,LW,42487,35084,177351,>=620 & <670,0
21739,74,Male,Saving,1,NE,HW,42987,55806,-8289,>=740,5
21740,72,Female,Checking,96,LS,MW,100,84,-68,>=740,4
21741,73,Male,Saving,43,MS,MW,49863,45420,63192,>=740,1
21742,42,Male,Saving,47,TX,HW,42660,26889,31542,>=740,5
21743,40,Male,Saving,46,TX,HW,70604,76386,129644,>=740,3
21744,47,Female,Checking,26,FL,MW,22218,29116,8422,>=740,4
21745,63,Male,Checking,37,FL,HW,5308,3359,16463,>=620 & <670,1
21746,42,Male,Investment,3,CA,MW,12944,8643,-21628,>=740,2
21747,66,Male,Checking,61,WS,MW,17375,21531,82719,>=740,3
21748,47,Female,Checking,34,NJ,HW,2028,2956,-6840,>=740,1
21749,73,Male,Investment,7,MS,HW,62254,89965,-55422,>=620 & <670,1
21750,71,Female,Checking,79,LS,MW,63192,47812,283528,>=740,1
21751,49,Male,Investment,18,KT,LW,25105,32231,-39357,>=740,2
21752,27,Male,Investment,73,MN,HW,20181,24393,3333,>=670 & <740,3
21753,56,Female,Investment,50,FL,LW,100,129,-416,>=620 & <670,2
21754,25,Male,Checking,35,MN,MW,47399,48743,92110,>=620 & <670,0
21755,59,Male,Checking,83,MN,LW,71336,49373,87852,>=670 & <740,1
21756,45,Male,Investment,40,FL,HW,14070,13466,-12258,>=670 & <740,1
21757,40,Female,Checking,82,FL,LW,27080,35979,-80857,>=670 & <740,0
21758,30,Female,Investment,68,LS,HW,40857,53531,-91553,>=740,4
21759,31,Male,Saving,32,NJ,LW,73110,109058,-143792,>=670 & <740,3
21760,49,Male,Investment,49,NJ,MW,34994,49027,13856,>=670 & <740,0
21761,32,Male,Investment,49,NE,MW,34885,43557,61098,>=670 & <740,4
21762,38,Male,Investment,82,MS,HW,34482,28159,81610,>=670 & <740,3
21763,59,Male,Saving,66,CA,MW,100,81,-24,>=740,2
21764,55,Male,Saving,99,LS,MW,100,78,88,>=740,0
21765,44,Male,Checking,51,MS,LW,9800,12041,-38364,>=740,5
21766,59,Female,Investment,92,KT,LW,55322,37718,52812,>=740,2
21767,64,Male,Investment,42,CA,MW,21616,30998,46084,>=670 & <740,5
21768,46,Male,Investment,76,NJ,MW,16759,11104,39379,>=620 & <670,1
21769,30,Male,Saving,60,LS,MW,16320,10347,66879,>=740,0
21770,67,Female,Checking,55,NE,MW,26558,29868,-6620,>=620 & <670,4
21771,37,Male,Investment,51,LS,LW,72552,95152,172456,>=620 & <670,3
21772,48,Male,Saving,24,WS,HW,26220,35558,-116012,>=740,5
21773,55,Male,Investment,60,NJ,LW,10342,9824,12414,>=740,4
21774,52,Male,Checking,38,MS,MW,30631,28476,-24166,>=740,1
21775,64,Female,Checking,17,WS,MW,73877,63970,177475,>=740,2
21776,72,Male,Checking,28,WS,HW,17429,23338,34560,>=740,0
21777,51,Female,Checking,46,FL,HW,474,347,1803,>=620 & <670,3
21778,19,Male,Saving,76,NJ,LW,17475,16985,70390,>=670 & <740,1
21779,37,Female,Checking,14,LS,LW,33219,45470,17434,>=740,1
21780,68,Male,Saving,48,MS,HW,47206,31070,142820,>=740,4
21781,69,Female,Saving,38,CA,MW,55172,73319,184394,>=740,4
21782,36,Female,Investment,20,NJ,HW,3857,3140,717,>=740,0
21783,34,Female,Investment,64,CA,LW,6228,5600,-4972,>=740,2
21784,38,Female,Saving,35,FL,MW,21918,19642,31022,>=670 & <740,5
21785,73,Female,Saving,66,CA,LW,47112,67568,147536,>=740,0
21786,70,Female,Checking,71,KT,HW,100,108,-32,>=670 & <740,2
21787,19,Male,Checking,6,FL,LW,14816,17660,-8532,>=740,3
21788,33,Male,Checking,19,FL,HW,15181,12504,-7150,>=620 & <670,2
21789,24,Female,Checking,12,WS,MW,53543,60687,-28576,>=740,4
21790,72,Male,Investment,62,MN,LW,43206,31174,12032,>=740,3
21791,21,Female,Saving,39,TX,HW,52592,78683,-130865,>=670 & <740,0
21792,57,Male,Checking,66,NE,MW,63466,42857,104684,>=740,5
21793,58,Female,Investment,88,NJ,HW,22358,25177,-78350,>=740,4
21794,57,Male,Investment,4,NJ,HW,314,400,1484,>=740,1
21795,55,Female,Checking,8,FL,MW,475,468,21,>=620 & <670,5
21796,35,Female,Checking,36,KT,MW,100,76,424,>=620 & <670,3
21797,41,Female,Checking,73,MN,MW,18530,15077,47419,>=620 & <670,5
21798,39,Female,Saving,14,FL,HW,20394,30010,21556,>=620 & <670,5
21799,65,Female,Checking,47,WS,MW,49688,72156,9504,>=740,1
21800,43,Female,Investment,34,CA,MW,30422,36372,79366,>=740,5
21801,64,Female,Investment,94,MN,MW,17741,23575,-17502,>=740,5
21802,19,Female,Investment,78,NJ,MW,27100,37339,-95156,>=740,0
21803,40,Male,Checking,76,LS,LW,4025,4502,6142,>=670 & <740,4
21804,52,Female,Investment,6,WS,LW,55635,38552,17083,>=670 & <740,0
21805,37,Female,Saving,11,KT,MW,10352,11269,28305,>=740,0
21806,31,Male,Saving,16,NJ,MW,1501,2013,477,>=670 & <740,4
21807,23,Male,Saving,64,LS,LW,50447,57160,188362,>=740,1
21808,33,Male,Investment,26,NE,HW,44354,53782,123634,>=670 & <740,4
21809,72,Female,Saving,99,TX,MW,100,113,161,>=670 & <740,1
21810,25,Male,Checking,18,NE,LW,51375,37518,79089,>=740,1
21811,19,Female,Saving,22,KT,HW,11460,13232,-28236,>=740,4
21812,18,Female,Checking,23,LS,MW,20647,26046,9849,>=740,3
21813,52,Female,Checking,93,KT,MW,34675,29163,178887,>=740,5
21814,52,Female,Investment,6,TX,MW,44665,42617,-38521,>=670 & <740,4
21815,44,Male,Saving,55,WS,HW,41136,52588,29684,>=740,0
21816,33,Female,Saving,59,MS,MW,28754,21550,-35896,>=740,2
21817,35,Male,Saving,65,NJ,MW,19383,22995,70308,>=740,5
21818,48,Female,Saving,70,NJ,LW,40305,51759,149766,>=740,0
21819,68,Female,Investment,30,CA,MW,27040,33596,-13112,>=740,3
21820,31,Male,Saving,50,FL,LW,75133,105817,-167185,>=740,4
21821,52,Female,Checking,46,WS,HW,44660,27927,212106,>=670 & <740,3
21822,26,Female,Investment,38,FL,LW,6914,4289,32906,>=620 & <670,4
21823,24,Female,Saving,86,FL,MW,18060,25363,-3849,>=620 & <670,1
21824,57,Female,Investment,85,MN,LW,31204,38758,78504,>=740,0
21825,56,Female,Investment,66,TX,MW,62485,86680,163260,>=740,3
21826,25,Male,Checking,46,TX,LW,65277,82967,160451,>=670 & <740,1
21827,61,Male,Saving,30,FL,LW,20096,20547,19194,>=620 & <670,4
21828,33,Female,Investment,88,NE,MW,6659,4013,23902,>=740,4
21829,26,Female,Investment,26,FL,MW,3462,4713,1920,>=740,5
21830,40,Male,Investment,46,WS,MW,36310,35042,111466,>=620 & <670,5
21831,70,Male,Saving,17,KT,LW,87594,118352,-210626,>=740,0
21832,72,Male,Checking,59,KT,MW,43477,44723,81970,>=740,1
21833,46,Female,Saving,48,NE,MW,100,110,-120,>=620 & <670,3
21834,61,Male,Investment,14,TX,LW,11849,10538,38169,>=670 & <740,1
21835,41,Female,Checking,65,WS,MW,14402,18064,-57854,>=620 & <670,1
21836,41,Female,Checking,41,TX,HW,9449,8943,-26323,>=740,0
21837,44,Male,Saving,13,WS,MW,20302,12739,88771,>=670 & <740,0
21838,70,Female,Saving,12,WS,HW,39234,30121,57460,>=740,4
21839,73,Male,Saving,82,MN,HW,47049,53387,-19014,>=620 & <670,0
21840,51,Female,Saving,30,MS,LW,57294,54295,235174,>=670 & <740,4
21841,30,Female,Checking,66,NJ,HW,43105,26856,178062,>=740,2
21842,69,Male,Saving,54,CA,LW,100,76,148,>=740,1
21843,27,Male,Investment,53,KT,HW,3567,4869,-2604,>=670 & <740,3
21844,70,Female,Investment,7,CA,MW,26047,38574,14513,>=740,0
21845,65,Female,Investment,18,NE,MW,33681,30235,44019,>=740,2
21846,54,Female,Investment,48,MN,LW,51535,76072,130068,>=670 & <740,3
21847,74,Male,Investment,16,NJ,HW,31079,26586,-13107,>=740,3
21848,61,Female,Investment,78,MS,LW,31267,38674,-84755,>=620 & <670,0
21849,25,Male,Checking,69,LS,LW,35944,24723,-13502,>=740,4
21850,65,Female,Checking,29,NJ,HW,23624,17761,23452,>=740,3
21851,20,Female,Investment,82,WS,HW,32172,30661,131710,>=740,1
21852,37,Female,Checking,54,CA,LW,58145,47606,-26528,>=670 & <740,1
21853,54,Female,Saving,72,MN,MW,27902,34702,132710,>=740,1
21854,74,Male,Checking,88,MN,LW,29244,29084,-58008,>=670 & <740,3
21855,61,Female,Saving,55,TX,LW,29160,31293,51921,>=740,4
21856,60,Female,Saving,30,NJ,MW,62444,89293,-142991,>=620 & <670,0
21857,65,Male,Investment,50,MN,HW,2298,2085,-1659,>=740,2
21858,28,Female,Checking,28,KT,MW,74396,106396,-276792,>=620 & <670,3
21859,74,Male,Investment,1,WS,MW,590,797,383,>=670 & <740,2
21860,36,Male,Saving,61,TX,MW,13644,18281,-32192,>=740,1
21861,59,Female,Investment,7,CA,MW,48618,33870,175350,>=620 & <670,4
21862,29,Male,Investment,100,MS,LW,55757,77087,257455,>=740,3
21863,70,Female,Checking,31,KT,MW,100,115,70,>=670 & <740,1
21864,29,Female,Saving,61,MS,MW,2682,3189,4350,>=670 & <740,4
21865,68,Female,Saving,23,LS,LW,36946,39115,-8676,>=740,1
21866,59,Male,Checking,45,NE,HW,88610,129306,-428614,>=620 & <670,4
21867,18,Female,Checking,15,NE,HW,61156,80883,-201220,>=740,2
21868,58,Female,Checking,14,KT,MW,23797,28199,-41405,>=670 & <740,3
21869,61,Male,Saving,18,MS,LW,100,108,184,>=620 & <670,4
21870,51,Female,Investment,55,LS,MW,32041,45021,-148043,>=740,5
21871,63,Male,Saving,54,FL,MW,39057,32194,137760,>=670 & <740,5
21872,37,Female,Saving,13,KT,LW,20432,18340,45048,>=740,0
21873,63,Male,Saving,85,MN,HW,8731,9472,16721,>=740,5
21874,57,Male,Investment,5,MS,HW,33979,32894,170980,>=670 & <740,1
21875,68,Female,Checking,21,NJ,MW,6443,6516,12594,>=620 & <670,1
21876,60,Female,Investment,79,LS,LW,76811,94095,119054,>=670 & <740,4
21877,55,Female,Investment,44,KT,MW,67918,73077,188277,>=740,1
21878,46,Male,Checking,35,WS,MW,46447,43891,98006,>=740,0
21879,51,Female,Saving,23,FL,LW,32242,22300,7526,>=740,4
21880,64,Female,Saving,50,NE,HW,13495,15944,-2449,>=740,5
21881,43,Female,Investment,40,TX,MW,29480,24750,34210,>=670 & <740,2
21882,30,Female,Saving,30,LS,HW,70982,71770,283140,>=740,0
21883,64,Male,Checking,10,CA,HW,51716,59158,36832,>=670 & <740,3
21884,23,Male,Investment,89,WS,MW,35092,46709,35333,>=740,4
21885,61,Female,Checking,82,NE,HW,53099,74085,-190142,>=670 & <740,2
21886,24,Female,Checking,32,KT,HW,43640,59810,158390,>=740,0
21887,42,Male,Investment,53,MS,LW,39906,24725,55087,>=670 & <740,2
21888,40,Male,Checking,78,NJ,LW,54514,71205,42264,>=670 & <740,5
21889,67,Male,Saving,1,LS,MW,42925,64267,107433,>=620 & <670,4
21890,20,Male,Investment,9,MN,HW,51463,52031,-105198,>=620 & <670,2
21891,53,Female,Investment,74,KT,LW,34034,20612,-27802,>=740,5
21892,31,Male,Saving,69,NJ,MW,23646,25861,-30291,>=620 & <670,4
21893,42,Male,Checking,65,NJ,LW,16295,10664,65778,>=740,5
21894,62,Male,Saving,24,MS,MW,13317,8052,37164,>=740,3
21895,49,Female,Investment,39,CA,LW,100,129,13,>=620 & <670,2
21896,52,Female,Investment,27,FL,LW,7201,8720,5682,>=670 & <740,4
21897,50,Male,Saving,86,MS,HW,6478,6068,13366,>=620 & <670,4
21898,36,Male,Investment,76,FL,HW,17316,10591,82714,>=740,2
21899,70,Female,Investment,90,FL,LW,69056,78132,50904,>=670 & <740,2
21900,45,Male,Investment,21,MN,HW,26060,25147,53033,>=740,2
21901,54,Female,Investment,34,LS,HW,36044,40408,67724,>=670 & <740,0
21902,59,Female,Investment,26,CA,HW,36832,45147,85551,>=740,2
21903,23,Male,Investment,90,FL,HW,69689,48590,299855,>=620 & <670,2
21904,18,Female,Checking,98,FL,LW,15610,15480,-46310,>=740,4
21905,25,Male,Saving,88,LS,LW,24436,29489,19383,>=670 & <740,0
21906,50,Male,Investment,68,WS,LW,27345,21589,142481,>=670 & <740,2
21907,49,Female,Checking,53,NE,MW,58413,59317,-119538,>=620 & <670,0
21908,74,Male,Investment,52,TX,LW,63602,80550,93308,>=670 & <740,5
21909,67,Male,Saving,10,KT,MW,41864,47372,156440,>=670 & <740,2
21910,20,Male,Saving,38,NE,MW,60822,83065,137980,>=740,3
21911,49,Male,Investment,36,NE,MW,34441,23611,66931,>=740,2
21912,65,Male,Checking,98,WS,MW,25684,29170,-36142,>=670 & <740,3
21913,22,Female,Saving,12,NJ,LW,59468,46590,72346,>=740,1
21914,24,Male,Checking,12,NJ,LW,42190,38278,-68732,>=740,1
21915,39,Female,Saving,5,LS,HW,11611,14315,6203,>=740,0
21916,52,Male,Saving,68,FL,HW,54935,78649,-71142,>=670 & <740,3
21917,75,Female,Checking,48,WS,HW,24787,31235,-44131,>=740,2
21918,26,Female,Saving,75,CA,LW,21729,28901,-21516,>=670 & <740,0
21919,28,Male,Saving,41,LS,LW,52325,68915,-154420,>=740,4
21920,44,Female,Investment,54,NE,HW,27779,33089,34318,>=620 & <670,2
21921,46,Female,Investment,63,CA,HW,39723,58846,22077,>=670 & <740,1
21922,33,Male,Investment,83,WS,HW,46548,32470,-18392,>=670 & <740,0
21923,50,Female,Checking,26,KT,MW,10426,7916,28382,>=740,0
21924,42,Female,Saving,32,MN,MW,39621,30079,77789,>=670 & <740,5
21925,40,Male,Saving,56,NJ,MW,63736,70828,120380,>=740,0
21926,54,Female,Saving,31,NJ,HW,6088,8343,-2255,>=670 & <740,0
21927,49,Male,Checking,16,TX,HW,41247,56000,11741,>=740,2
21928,74,Male,Investment,71,MN,MW,9263,11175,7351,>=620 & <670,5
21929,56,Female,Saving,93,FL,HW,55534,69562,-83590,>=670 & <740,1
21930,53,Male,Investment,17,MN,HW,55297,44745,76401,>=740,0
21931,49,Male,Checking,74,FL,MW,21141,19730,87386,>=740,0
21932,34,Female,Checking,50,FL,LW,85240,113240,284960,>=670 & <740,0
21933,61,Female,Checking,64,WS,MW,57665,64475,-6810,>=740,0
21934,69,Female,Checking,13,CA,MW,47673,62674,160690,>=740,1
21935,51,Female,Saving,39,LS,LW,46265,37039,-18587,>=740,1
21936,48,Male,Saving,23,KT,MW,54598,46853,85578,>=670 & <740,3
21937,59,Male,Saving,78,MN,HW,5108,4080,11244,>=740,5
21938,22,Male,Investment,91,NE,MW,34865,24804,184386,>=740,5
21939,67,Male,Investment,79,NE,MW,39579,37230,2349,>=740,3
21940,41,Female,Investment,18,FL,LW,19996,28103,-52424,>=670 & <740,5
21941,34,Female,Investment,100,FL,MW,41619,26554,196606,>=670 & <740,0
21942,61,Male,Checking,85,LS,MW,60792,43359,113091,>=740,2
21943,68,Male,Investment,3,MS,MW,19455,20982,55311,>=740,0
21944,41,Male,Investment,83,MS,LW,28639,24941,14792,>=670 & <740,0
21945,37,Female,Checking,82,MN,LW,9485,10194,16843,>=740,2
21946,75,Male,Investment,55,KT,MW,100,147,-141,>=740,5
21947,21,Male,Checking,38,WS,MW,49473,55287,192078,>=740,0
21948,56,Male,Saving,95,WS,MW,29356,31975,-39832,>=740,0
21949,70,Female,Saving,21,NE,LW,31189,28123,6132,>=670 & <740,5
21950,66,Male,Investment,21,WS,LW,5330,7781,428,>=670 & <740,2
21951,37,Female,Checking,98,MN,MW,25362,29820,46266,>=670 & <740,5
21952,69,Female,Investment,58,NE,MW,57414,56150,176034,>=620 & <670,1
21953,50,Female,Saving,96,FL,HW,30020,24706,5314,>=740,4
21954,71,Male,Checking,56,MS,MW,30729,34812,-77790,>=740,1
21955,63,Male,Investment,72,MN,LW,35188,49604,76732,>=670 & <740,2
21956,65,Female,Saving,87,NJ,HW,100,127,-281,>=620 & <670,5
21957,30,Male,Saving,88,KT,MW,45623,51490,-23468,>=670 & <740,3
21958,73,Female,Investment,48,FL,MW,100,145,-190,>=670 & <740,1
21959,61,Male,Saving,94,FL,LW,6509,6632,32422,>=670 & <740,3
21960,28,Male,Saving,13,LS,HW,3769,4548,10528,>=670 & <740,2
21961,58,Female,Checking,55,LS,MW,25619,15824,90418,>=620 & <670,1
21962,58,Male,Checking,4,TX,HW,21188,31487,21778,>=620 & <670,3
21963,72,Male,Checking,50,LS,LW,29969,39367,-58163,>=670 & <740,1
21964,28,Male,Saving,39,MN,LW,7368,7152,22752,>=740,2
21965,19,Female,Checking,8,WS,LW,55137,50564,229694,>=670 & <740,5
21966,73,Female,Checking,83,MN,MW,50850,43214,-122006,>=740,0
21967,60,Male,Investment,40,WS,LW,25654,16223,137701,>=620 & <670,5
21968,54,Female,Investment,45,CA,LW,18040,18102,-18288,>=670 & <740,2
21969,69,Female,Investment,70,MN,MW,15516,20829,-10626,>=740,2
21970,66,Female,Checking,87,MN,HW,22246,16985,49753,>=740,1
21971,72,Male,Investment,32,WS,LW,100,88,212,>=620 & <670,2
21972,35,Female,Saving,86,LS,MW,6009,7605,-18402,>=670 & <740,3
21973,41,Male,Checking,42,FL,HW,51503,68883,85626,>=670 & <740,2
21974,36,Female,Saving,11,KT,MW,37545,36271,-34997,>=740,5
21975,23,Female,Saving,54,FL,MW,70856,43857,151853,>=740,0
21976,63,Female,Investment,5,WS,LW,22520,27651,29647,>=620 & <670,5
21977,69,Male,Investment,2,LS,LW,20962,13761,7842,>=670 & <740,3
21978,51,Male,Saving,91,LS,MW,19802,19136,41602,>=740,2
21979,47,Female,Investment,78,LS,MW,22020,29874,28332,>=740,0
21980,53,Male,Saving,1,FL,HW,13501,19174,7828,>=740,5
21981,75,Male,Investment,55,KT,HW,36774,32702,-61332,>=670 & <740,5
21982,33,Female,Investment,69,FL,LW,30727,36708,86200,>=670 & <740,0
21983,57,Male,Checking,56,KT,HW,17252,21087,-7670,>=670 & <740,5
21984,55,Female,Investment,41,TX,HW,61278,77130,-31704,>=620 & <670,4
21985,70,Female,Checking,84,NJ,LW,77414,51723,128796,>=670 & <740,5
21986,37,Male,Checking,74,WS,HW,59164,58472,296512,>=620 & <670,4
21987,28,Male,Saving,62,FL,LW,43953,44678,131134,>=620 & <670,4
21988,38,Male,Saving,71,KT,MW,49044,38514,10530,>=670 & <740,5
21989,22,Male,Investment,86,MN,LW,76410,103563,71361,>=740,2
21990,35,Male,Checking,75,TX,MW,49007,32764,163264,>=620 & <670,5
21991,31,Male,Investment,17,TX,HW,15370,9343,12054,>=740,2
21992,67,Female,Investment,80,NE,LW,39806,26750,118780,>=740,3
21993,67,Female,Saving,97,CA,HW,45656,61815,42835,>=740,5
21994,39,Male,Investment,39,TX,MW,5132,4985,441,>=740,3
21995,60,Male,Saving,57,FL,HW,22876,28463,23404,>=740,4
21996,53,Male,Saving,94,NJ,LW,57509,79257,186540,>=670 & <740,5
21997,38,Female,Saving,3,FL,HW,100,77,269,>=670 & <740,3
21998,52,Female,Investment,95,WS,LW,100,115,285,>=620 & <670,3
21999,32,Female,Saving,12,LS,MW,25589,37593,-49597,>=740,5
22000,35,Male,Saving,24,NE,MW,38841,27218,34869,>=620 & <670,2
22001,33,Male,Saving,45,NE,LW,100,76,248,>=670 & <740,5
22002,66,Male,Investment,21,MS,MW,26830,39298,-49872,>=740,2
22003,27,Male,Saving,98,TX,LW,58844,46778,-69424,>=620 & <670,4
22004,62,Male,Saving,26,MS,LW,31716,42384,-63720,>=740,2
22005,37,Male,Saving,7,LS,LW,53477,37733,-43978,>=740,2
22006,69,Male,Investment,75,NJ,HW,15197,12285,51415,>=670 & <740,3
22007,45,Female,Investment,80,MN,HW,9752,13382,4984,>=620 & <670,4
22008,22,Male,Investment,62,WS,MW,51221,46587,120978,>=670 & <740,3
22009,18,Female,Saving,30,KT,MW,39231,24973,53489,>=670 & <740,3
22010,34,Female,Saving,19,KT,MW,360,322,76,>=740,2
22011,67,Male,Checking,30,NJ,MW,9978,7231,52637,>=620 & <670,1
22012,23,Female,Investment,19,LS,HW,69114,97215,-84303,>=670 & <740,5
22013,70,Female,Investment,88,TX,HW,6886,4817,17910,>=670 & <740,3
22014,56,Female,Investment,53,FL,MW,53358,48518,9680,>=670 & <740,5
22015,42,Female,Checking,31,FL,HW,18045,25900,30570,>=620 & <670,4
22016,50,Female,Checking,70,WS,HW,29920,20203,38868,>=620 & <670,5
22017,38,Male,Checking,66,MN,HW,37364,44981,14513,>=740,1
22018,61,Female,Investment,16,LS,MW,100,96,-188,>=740,2
22019,50,Male,Checking,72,TX,HW,100,75,450,>=670 & <740,1
22020,48,Male,Saving,66,NE,LW,32158,23968,56728,>=670 & <740,4
22021,55,Male,Saving,24,NJ,MW,11892,16565,-18692,>=620 & <670,1
22022,50,Male,Saving,73,CA,HW,54914,59620,150624,>=740,5
22023,74,Female,Checking,52,LS,HW,100,89,11,>=740,3
22024,57,Male,Checking,4,FL,LW,44131,44622,87280,>=670 & <740,2
22025,62,Male,Investment,21,NJ,HW,100,85,-155,>=740,5
